1108939,5553585,-10.132437166584868
1108939,6980266,-10.243574391313784
1108939,5163856,-10.36240790208008
1108939,2834919,-10.380137637266468
1108939,5553584,-10.457046780456821
1108939,5579740,-10.499358623215011
1108939,3130232,-10.547146718936498
1108939,3097883,-10.573489685331072
1108939,698106,-10.647928089339057
1108939,2068541,-10.665459461760424
1108939,6238857,-10.70421147250534
1108939,7152561,-10.743174184282799
1108939,8363174,-10.7603927541839
1108939,8596285,-10.76049533032574
1108939,6920554,-10.814833939552464
1108939,6920553,-10.829181600904416
1108939,3097877,-10.902355960276893
1108939,6707713,-10.908966691821847
1108939,6238986,-10.959209039370574
1108939,1979870,-10.966849392292367
1108939,2047562,-10.970713156344596
1108939,7724054,-11.010512633611267
1108939,7454708,-11.03522815167088
1108939,2846462,-11.131334331025087
1108939,7651010,-11.137193742819548
1108939,2764268,-11.154819995473474
1108939,698109,-11.190323368414482
1108939,2639731,-11.28521421418774
1108939,3357548,-11.30203851518201
1108939,2735037,-11.328278708139953
1108939,6758075,-11.328944525130293
1108939,6273537,-11.341365097244283
1108939,5291621,-11.385271079493359
1108939,6871640,-11.451737421804031
1108939,2194177,-11.469086584156733
1108939,7000936,-11.475580225255584
1108939,4799672,-11.531742163050515
1108939,7575369,-11.554532150207702
1108939,8181777,-11.570958407752574
1108939,753531,-11.576705065920113
1108939,160716,-11.577125344336569
1108939,6669588,-11.581493220264893
1108939,7491705,-11.595966042909135
1108939,3506104,-11.647885699592585
1108939,5203394,-11.669195788668297
1108939,1742847,-11.706463348663966
1108939,1448805,-11.728502133026593
1108939,7423808,-11.768771194023014
1108939,7880690,-11.779637708036445
1108939,6707716,-11.796170485992707
1108939,1231448,-11.808506874273077
1108939,6950182,-11.815566281176594
1108939,6663340,-11.815566281176594
1108939,4404545,-11.8510696541176
1108939,3259017,-11.852686881279734
1108939,119359,-11.886433333482858
1108939,3283059,-11.886433333482858
1108939,7340851,-11.900017336913665
1108939,2695509,-11.924493860569862
1108939,8269661,-11.924650410815147
1108939,4228762,-11.924650410815147
1108939,6849948,-11.924650410815147
1108939,8804355,-11.937041435256022
1108939,4631244,-11.945774154042716
1108939,5970931,-11.945774154042716
1108939,1835131,-11.945774154042716
1108939,2453260,-11.945774154042716
1108939,7698352,-11.960625458866224
1108939,2430867,-11.963810696320781
1108939,1347694,-11.963810696320781
1108939,7201778,-11.983204616221688
