1108939,2068541,-23.558622608256208
1108939,6707713,-23.666220279344714
1108939,5553584,-23.73288271323989
1108939,3130232,-23.733909383871158
1108939,8596285,-23.771807779584897
1108939,5553585,-23.94531183303669
1108939,753531,-24.208323823910202
1108939,698106,-24.227296366286073
1108939,7152561,-24.22832420942442
1108939,6980266,-24.33203176618401
1108939,3357548,-24.34333805397774
1108939,6758075,-24.343680004463675
1108939,3097883,-24.43126693605984
1108939,1979870,-24.435380893302295
1108939,2834919,-24.579983774494107
1108939,5579740,-24.58101385279018
1108939,8363174,-24.583415994255944
1108939,3647358,-24.596743377089457
1108939,5163856,-24.610243269257218
1108939,6238857,-24.760405365089046
1108939,6920553,-24.761434972018105
1108939,3097877,-24.762121180376827
1108939,7491705,-24.76965913105168
1108939,7201778,-24.774446166043944
1108939,6238986,-24.870151757295005
1108939,6707716,-24.953320550487827
1108939,8804355,-24.955031277935475
1108939,6920554,-24.9776289706952
1108939,2047562,-24.979002172682854
1108939,2764268,-24.980717791724945
1108939,698109,-24.98106079783083
1108939,2735037,-24.98243243021153
1108939,3259017,-24.98825488157795
1108939,2430867,-24.989623229435693
1108939,1347694,-24.989623229435693
1108939,1818494,-24.99235805419748
1108939,4320195,-25.014780518253318
1108939,3899060,-25.03566449316586
1108939,7919347,-25.049148427967673
1108939,6707715,-25.088168435490445
1108939,699259,-25.099770301696672
1108939,8661642,-25.175454280571053
1108939,160716,-25.231414948360904
1108939,4390191,-25.233128803209734
1108939,7340851,-25.234841679518087
1108939,7698352,-25.235526556300314
1108939,242056,-25.243039170234297
1108939,7724054,-25.25652699613812
1108939,7454708,-25.25687043418227
1108939,2846462,-25.257557192343388
1108939,2639731,-25.258930237208713
1108939,2695509,-25.26544363221632
1108939,6529622,-25.269208091654853
1108939,631424,-25.33374700390514
1108939,3150726,-25.341666553364586
1108939,2194177,-25.407718973894582
1108939,4260848,-25.419022679807433
1108939,5807716,-25.42030256560026
1108939,4260849,-25.420389936317022
1108939,6681205,-25.49147805594269
1108939,4049530,-25.50972433133037
1108939,6564869,-25.562993470288554
1108939,6871640,-25.623912736888165
1108939,4799672,-25.624599495049278
1108939,8181777,-25.624942815184234
1108939,3506104,-25.625629337607904
1108939,3745976,-25.627426857145068
1108939,4172981,-25.627426857145068
1108939,4056029,-25.631800979955027
1108939,893831,-25.634882046503005
1108939,6316872,-25.635908365903607
1108939,532318,-25.63727624582745
1108939,371765,-25.637894969327036
1108939,6179026,-25.63823723191126
1108939,1842680,-25.639605891902836
1108939,2011059,-25.640289987816043
1108939,2251472,-25.642341340078953
1108939,7651010,-25.64393030857729
1108939,6273537,-25.645648285534627
1108939,7000936,-25.646678599676086
1108939,7575369,-25.64736527924007
1108939,6669588,-25.647708560089946
1108939,5203394,-25.648395003970435
1108939,1742847,-25.648738167019008
1108939,7880690,-25.64942437537773
1108939,6663340,-25.649767420705828
1108939,6950182,-25.649767420705828
1108939,4404545,-25.65011042681171
1108939,1851519,-25.770348733083168
1108939,1889170,-25.771375169533957
1108939,8596284,-25.773768823059935
1108939,8172843,-25.81110062943422
1108939,3865302,-25.818288147133217
1108939,610121,-25.818629980728993
1108939,414222,-25.820364070731735
1108939,6204916,-25.821047776877794
1108939,7844766,-25.822046176140105
1108939,7844765,-25.822387581821463
1108939,3009955,-25.823411565811746
1108939,2115313,-25.823752816153362
1112389,4931198,-33.315555218459714
1112389,7651152,-33.736109114213775
1112389,8138768,-33.922440908459194
1112389,4337251,-33.97865532573782
1112389,4337253,-33.989632155522216
1112389,7119576,-34.240395064279575
1112389,8138765,-34.370317598806025
1112389,6064417,-34.614747584921744
1112389,5892677,-34.65081813857334
1112389,4790816,-34.82843321960381
1112389,2472193,-34.82889024755156
1112389,2086171,-34.829347223286646
1112389,2107820,-34.93673223266436
1112389,7817890,-34.93863467964398
1112389,6064418,-35.05034154791881
1112389,6064420,-35.05034154791881
1112389,6064419,-35.05034154791881
1112389,7651158,-35.18031677850702
1112389,6780773,-35.25269121543862
1112389,6064416,-35.268672606985916
1112389,8138766,-35.2769444420454
1112389,4076,-35.3280994464057
1112389,4337245,-35.472317119707725
1112389,8097877,-35.571469783970706
1112389,5892681,-35.60036809775317
1112389,8138763,-35.60128335626049
1112389,8060371,-35.60539942988979
1112389,4855805,-35.607227437279334
1112389,3394196,-35.68599439271197
1112389,6780774,-35.68691007026012
1112389,4790809,-35.68874079674722
1112389,7120135,-35.77343960231264
1112389,8138769,-35.918078798252594
1112389,2086170,-35.96832565896638
1112389,452841,-36.096092295539265
1112389,452838,-36.096092295539265
1112389,452842,-36.096092295539265
1112389,452836,-36.096092295539265
1112389,452837,-36.096092295539265
1112389,1357130,-36.13953685970809
1112389,4071,-36.24653755487838
1112389,5892680,-36.24745291810994
1112389,7651153,-36.24928301639527
1112389,6780768,-36.24974041016606
1112389,190722,-36.25065504083076
1112389,2472196,-36.254768292718545
1112389,6064415,-36.257964566946285
1112389,8060368,-36.35550188666897
1112389,7558109,-36.3577904257281
1112389,6780771,-36.378382163296834
1112389,8138767,-36.38158538499366
1112389,5139660,-36.388440805880585
1112389,5139657,-36.38889741646074
1112389,5139661,-36.38935397492355
1112389,5139659,-36.38935397492355
1112389,5139658,-36.38935397492355
1112389,5974816,-36.61488704657138
1112389,1904447,-36.63691768487167
1112389,6832269,-36.6396625184023
1112389,8837646,-36.64149136157657
1112389,7558106,-36.64240546969668
1112389,4284834,-36.73995350149312
1112389,7759969,-36.78707907376382
1112389,2436039,-36.78753651984286
1112389,4284840,-36.99710497554838
1112389,1394174,-37.00258024075589
1112389,7524966,-37.00395998757756
1112389,176219,-37.005332639783845
1112389,6199112,-37.01032405950939
1112389,3570708,-37.01896763205129
1112389,6746142,-37.022261666488376
1112389,5892682,-37.02317776346124
1112389,6667097,-37.024093650673734
1112389,8634010,-37.024093650673734
1112389,4337249,-37.025009328221884
1112389,4931197,-37.025467088401825
1112389,6766797,-37.02546708840183
1112389,5222233,-37.025924796201664
1112389,4212070,-37.02638245163339
1112389,1437678,-37.02821254991871
1112389,1521558,-37.02866994368951
1112389,742170,-37.0295845743542
1112389,289252,-37.030956128338296
1112389,6746135,-37.0318702364584
1112389,6780772,-37.03324100707336
1112389,196853,-37.03780685276413
1112389,1449007,-37.14571361922408
1112389,952750,-37.27621607199562
1112389,4284832,-37.27667451420948
1112389,7964196,-37.284002452872315
1112389,200493,-37.284002452872315
1112389,7266913,-37.28537494808204
1112389,902454,-37.285374948082044
1112389,7743813,-37.286289683327354
1112389,347870,-37.289032634621734
1112389,7743807,-37.28948961035682
1112389,3394193,-37.29203247460758
1112389,3394197,-37.29294752373827
1112389,6021851,-37.293600044369285
1112389,1394173,-37.303911816725446
792752,6571521,-7.270997138047287
792752,8803599,-7.944572233936263
792752,8803596,-8.331976017795954
792752,8803603,-8.333808212246229
792752,8803595,-8.9776858251051
792752,8803604,-8.978946974982192
792752,8803598,-8.979634205128244
792752,8803602,-8.979748697583316
792752,8666254,-8.981807323377534
792752,6348951,-8.983063289380366
792752,5080327,-8.983747697451157
792752,5080330,-8.983861719936515
1119729,2203469,-14.265929064741547
1119729,4037446,-14.4363268621351
1119729,8721935,-14.544500770520985
1119729,6178092,-14.566955134281269
1119729,6178089,-14.570148310686882
1119729,2787567,-14.571059711183416
1119729,2787566,-14.571287496427736
1119729,8537212,-14.937699394570902
1119729,6178090,-14.938611938645503
1119729,1765594,-15.113550438863118
1119729,8537204,-15.11629119779695
1119729,2218822,-15.117888241070423
1119729,5875858,-15.208816020169614
1119729,2218824,-15.210638821257318
1119729,1495717,-15.216599575388454
1119729,5183625,-15.319747979691442
1119729,8557135,-15.321347394847741
1119729,610135,-15.323858180140174
1119729,2159306,-15.328870314400147
1119729,6800871,-15.329059484914906
1119729,6178095,-15.335001192039908
1119729,8537208,-15.33568563912742
1119729,2159309,-15.394277740449816
1119729,8537205,-15.396104287148002
1119729,2218828,-15.396560663295201
1119729,2159303,-15.398385127200415
1119729,2159307,-15.453116672478863
1119729,1672585,-15.454714809592737
1119729,5875857,-15.455171185739935
1119729,6178096,-15.606520822460741
1119729,2159308,-15.60697719860794
1119729,6188699,-15.607499684663775
1119729,3451057,-15.607499684663775
1119729,6188701,-15.60772866957392
1119729,982588,-15.607957628270022
1119729,6800870,-15.607957628270022
1119729,2218829,-15.608117683573038
1119729,6098307,-15.60818656075808
1119729,8294486,-15.609559605653365
1119729,6133909,-15.609788354852991
1119729,330786,-15.609788354852991
1119729,2109505,-15.610017077892511
1119729,945784,-15.610931708569158
1119729,5823071,-15.610931708569158
1119729,2159304,-15.6120744090299
1119729,2787568,-15.612531306469835
1119729,2190624,-15.612988099555974
1119729,6122013,-15.61412962603613
1119729,2218825,-15.61435785316802
1119729,2159310,-15.749585859892234
1119729,5183620,-15.780770806395068
1119729,4469208,-15.780999555594697
1119729,3815397,-15.785340826777835
1119729,2159311,-15.786253579084114
1119729,8537211,-15.786937870051307
1119729,6178093,-15.854987225125978
1119729,4103693,-15.886626498396502
1119729,982580,-15.887084546882937
1119729,4103696,-15.887084546882937
1119729,5809617,-15.89439909153438
1119729,3451055,-15.996506402939064
1119729,6083373,-15.997193436335643
1119729,6523930,-15.99788023380582
1119729,2203470,-15.99788023380582
1119729,1303633,-15.99810911389579
1119729,6344037,-15.998337967795711
1119729,1770933,-15.998337967795711
1119729,4103689,-15.998337967795711
1119729,4469209,-15.998566795511573
1119729,8294483,-15.998566795511573
1119729,6936329,-15.998566795511573
1119729,4882027,-15.99879559704937
1119729,1246704,-15.999024372415088
1119729,330794,-15.999024372415088
1119729,5425445,-15.999481844654236
1119729,330792,-15.999939212276887
1119729,2868515,-16.00039647533088
1119729,4469207,-16.000853633864022
1119729,2218823,-16.001082173950202
1119729,8557132,-16.00153917579162
1119729,8537209,-16.001767637558793
1119729,5875854,-16.002224482815873
1119729,8537207,-16.002224482815873
1119729,2787565,-16.00359439279785
1119729,5875859,-16.004507145104135
1119729,8537203,-16.004963365095392
1119729,7653915,-16.004963365095392
1119729,4594473,-16.099286992146837
1119729,385220,-16.099515427819604
1119729,5875853,-16.101341974517787
1119729,2079696,-16.104078670612836
1119729,4594468,-16.24903590899568
1119729,1904846,-16.251321440687605
1119729,5875856,-16.252919760253903
1119729,8721933,-16.256568272787042
1119729,7030122,-16.27654931364466
1119729,6188698,-16.277465096024983
1119729,8068924,-16.278380459268533
1119729,2190622,-16.279066706873397
1119729,4594474,-16.279066706873397
1105095,8208165,-32.730313725631916
1105095,8208163,-32.81529581191012
1105095,8208159,-33.59468273920436
1105095,6847368,-35.71253575601278
1105095,4121226,-35.71573641460471
1105095,3563994,-35.7193911768997
1105095,1585143,-35.7216737087459
1105095,3563995,-35.72213005885819
